"","NOM_REG","NOM_PROV","NOM_COM","Pregunta","Id_resp","Alternativa","Valor","codigo"
"3328","Región del Bío-Bío","Concepción","FLORIDA","P3",3,"Nulos",0,"P3_3"
"3329","Región del Bío-Bío","Concepción","FLORIDA","P3",4,"Blancos",0,"P3_4"
"3330","Región del Bío-Bío","Concepción","FLORIDA","P4",1,"De acuerdo",0,"P4_1"
"3331","Región del Bío-Bío","Concepción","FLORIDA","P4",2,"En desacuerdo",0,"P4_2"
"3332","Región del Bío-Bío","Concepción","FLORIDA","P4",3,"Nulos",0,"P4_3"
"3333","Región del Bío-Bío","Concepción","FLORIDA","P4",4,"Blancos",0,"P4_4"
"3334","Región del Bío-Bío","Concepción","FLORIDA","P5",1,"De acuerdo",0,"P5_1"
"3335","Región del Bío-Bío","Concepción","FLORIDA","P5",2,"En desacuerdo",0,"P5_2"
"3336","Región del Bío-Bío","Concepción","FLORIDA","P5",3,"Nulos",0,"P5_3"
"3337","Región del Bío-Bío","Concepción","FLORIDA","P5",4,"Blancos",0,"P5_4"
"3338","Región del Bío-Bío","Concepción","FLORIDA","P6",1,"De acuerdo",0,"P6_1"
"3339","Región del Bío-Bío","Concepción","FLORIDA","P6",2,"En desacuerdo",0,"P6_2"
"3340","Región del Bío-Bío","Concepción","FLORIDA","P6",3,"Nulos",0,"P6_3"
"3341","Región del Bío-Bío","Concepción","FLORIDA","P6",4,"Blancos",0,"P6_4"
"3342","Región del Bío-Bío","Concepción","HUALPEN","P1",1,"De acuerdo",0,"P1_1"
"3343","Región del Bío-Bío","Concepción","HUALPEN","P1",2,"En desacuerdo",0,"P1_2"
"3344","Región del Bío-Bío","Concepción","HUALPEN","P1",3,"Nulos",0,"P1_3"
"3345","Región del Bío-Bío","Concepción","HUALPEN","P1",4,"Blancos",0,"P1_4"
"3346","Región del Bío-Bío","Concepción","HUALPEN","P2",1,"Convención mixta constitucional",0,"P2_1"
"3347","Región del Bío-Bío","Concepción","HUALPEN","P2",2,"Convención constitucional",0,"P2_2"
"3348","Región del Bío-Bío","Concepción","HUALPEN","P2",3,"Nulos",0,"P2_3"
"3349","Región del Bío-Bío","Concepción","HUALPEN","P2",4,"Blancos",0,"P2_4"
"3350","Región del Bío-Bío","Concepción","HUALPEN","P3",1,"Sí",0,"P3_1"
"3351","Región del Bío-Bío","Concepción","HUALPEN","P3",2,"No",0,"P3_2"
"3352","Región del Bío-Bío","Concepción","HUALPEN","P3",3,"Nulos",0,"P3_3"
"3353","Región del Bío-Bío","Concepción","HUALPEN","P3",4,"Blancos",0,"P3_4"
"3354","Región del Bío-Bío","Concepción","HUALPEN","P4",1,"De acuerdo",0,"P4_1"
"3355","Región del Bío-Bío","Concepción","HUALPEN","P4",2,"En desacuerdo",0,"P4_2"
"3356","Región del Bío-Bío","Concepción","HUALPEN","P4",3,"Nulos",0,"P4_3"
"3357","Región del Bío-Bío","Concepción","HUALPEN","P4",4,"Blancos",0,"P4_4"
"3358","Región del Bío-Bío","Concepción","HUALPEN","P5",1,"De acuerdo",0,"P5_1"
"3359","Región del Bío-Bío","Concepción","HUALPEN","P5",2,"En desacuerdo",0,"P5_2"
"3360","Región del Bío-Bío","Concepción","HUALPEN","P5",3,"Nulos",0,"P5_3"
"3361","Región del Bío-Bío","Concepción","HUALPEN","P5",4,"Blancos",0,"P5_4"
"3362","Región del Bío-Bío","Concepción","HUALPEN","P6",1,"De acuerdo",0,"P6_1"
"3363","Región del Bío-Bío","Concepción","HUALPEN","P6",2,"En desacuerdo",0,"P6_2"
"3364","Región del Bío-Bío","Concepción","HUALPEN","P6",3,"Nulos",0,"P6_3"
"3365","Región del Bío-Bío","Concepción","HUALPEN","P6",4,"Blancos",0,"P6_4"
"3366","Región del Bío-Bío","Concepción","HUALQUI","P1",1,"De acuerdo",2897,"P1_1"
"3367","Región del Bío-Bío","Concepción","HUALQUI","P1",2,"En desacuerdo",181,"P1_2"
"3368","Región del Bío-Bío","Concepción","HUALQUI","P1",3,"Nulos",91,"P1_3"
"3369","Región del Bío-Bío","Concepción","HUALQUI","P1",4,"Blancos",5,"P1_4"
"3370","Región del Bío-Bío","Concepción","HUALQUI","P2",1,"Convención mixta constitucional",1104,"P2_1"
"3371","Región del Bío-Bío","Concepción","HUALQUI","P2",2,"Convención constitucional",1899,"P2_2"
"3372","Región del Bío-Bío","Concepción","HUALQUI","P2",3,"Nulos",161,"P2_3"
"3373","Región del Bío-Bío","Concepción","HUALQUI","P2",4,"Blancos",10,"P2_4"
"3374","Región del Bío-Bío","Concepción","HUALQUI","P3",1,"Sí",2635,"P3_1"
"3375","Región del Bío-Bío","Concepción","HUALQUI","P3",2,"No",441,"P3_2"
"3376","Región del Bío-Bío","Concepción","HUALQUI","P3",3,"Nulos",91,"P3_3"
"3377","Región del Bío-Bío","Concepción","HUALQUI","P3",4,"Blancos",7,"P3_4"
"3378","Región del Bío-Bío","Concepción","HUALQUI","P4",1,"De acuerdo",2810,"P4_1"
"3379","Región del Bío-Bío","Concepción","HUALQUI","P4",2,"En desacuerdo",226,"P4_2"
"3380","Región del Bío-Bío","Concepción","HUALQUI","P4",3,"Nulos",136,"P4_3"
"3381","Región del Bío-Bío","Concepción","HUALQUI","P4",4,"Blancos",2,"P4_4"
"3382","Región del Bío-Bío","Concepción","HUALQUI","P5",1,"De acuerdo",0,"P5_1"
"3383","Región del Bío-Bío","Concepción","HUALQUI","P5",2,"En desacuerdo",0,"P5_2"
"3384","Región del Bío-Bío","Concepción","HUALQUI","P5",3,"Nulos",0,"P5_3"
"3385","Región del Bío-Bío","Concepción","HUALQUI","P5",4,"Blancos",0,"P5_4"
"3386","Región del Bío-Bío","Concepción","HUALQUI","P6",1,"De acuerdo",0,"P6_1"
"3387","Región del Bío-Bío","Concepción","HUALQUI","P6",2,"En desacuerdo",0,"P6_2"
"3388","Región del Bío-Bío","Concepción","HUALQUI","P6",3,"Nulos",0,"P6_3"
"3389","Región del Bío-Bío","Concepción","HUALQUI","P6",4,"Blancos",0,"P6_4"
"3390","Región del Bío-Bío","Concepción","LOTA","P1",1,"De acuerdo",4805,"P1_1"
"3391","Región del Bío-Bío","Concepción","LOTA","P1",2,"En desacuerdo",234,"P1_2"
"3392","Región del Bío-Bío","Concepción","LOTA","P1",3,"Nulos",21,"P1_3"
"3393","Región del Bío-Bío","Concepción","LOTA","P1",4,"Blancos",155,"P1_4"
"3394","Región del Bío-Bío","Concepción","LOTA","P2",1,"Convención mixta constitucional",896,"P2_1"
"3395","Región del Bío-Bío","Concepción","LOTA","P2",2,"Convención constitucional",4076,"P2_2"
"3396","Región del Bío-Bío","Concepción","LOTA","P2",3,"Nulos",54,"P2_3"
"3397","Región del Bío-Bío","Concepción","LOTA","P2",4,"Blancos",189,"P2_4"
"3398","Región del Bío-Bío","Concepción","LOTA","P3",1,"Sí",4459,"P3_1"
"3399","Región del Bío-Bío","Concepción","LOTA","P3",2,"No",588,"P3_2"
"3400","Región del Bío-Bío","Concepción","LOTA","P3",3,"Nulos",8,"P3_3"
"3401","Región del Bío-Bío","Concepción","LOTA","P3",4,"Blancos",160,"P3_4"
"3402","Región del Bío-Bío","Concepción","LOTA","P4",1,"De acuerdo",0,"P4_1"
"3403","Región del Bío-Bío","Concepción","LOTA","P4",2,"En desacuerdo",0,"P4_2"
"3404","Región del Bío-Bío","Concepción","LOTA","P4",3,"Nulos",0,"P4_3"
"3405","Región del Bío-Bío","Concepción","LOTA","P4",4,"Blancos",0,"P4_4"
"3406","Región del Bío-Bío","Concepción","LOTA","P5",1,"De acuerdo",0,"P5_1"
"3407","Región del Bío-Bío","Concepción","LOTA","P5",2,"En desacuerdo",0,"P5_2"
"3408","Región del Bío-Bío","Concepción","LOTA","P5",3,"Nulos",0,"P5_3"
"3409","Región del Bío-Bío","Concepción","LOTA","P5",4,"Blancos",0,"P5_4"
"3410","Región del Bío-Bío","Concepción","LOTA","P6",1,"De acuerdo",0,"P6_1"
"3411","Región del Bío-Bío","Concepción","LOTA","P6",2,"En desacuerdo",0,"P6_2"
"3412","Región del Bío-Bío","Concepción","LOTA","P6",3,"Nulos",0,"P6_3"
"3413","Región del Bío-Bío","Concepción","LOTA","P6",4,"Blancos",0,"P6_4"
"3414","Región del Bío-Bío","Concepción","PENCO","P1",1,"De acuerdo",8758,"P1_1"
"3415","Región del Bío-Bío","Concepción","PENCO","P1",2,"En desacuerdo",468,"P1_2"
"3416","Región del Bío-Bío","Concepción","PENCO","P1",3,"Nulos",26,"P1_3"
"3417","Región del Bío-Bío","Concepción","PENCO","P1",4,"Blancos",0,"P1_4"
"3418","Región del Bío-Bío","Concepción","PENCO","P2",1,"Convención mixta constitucional",3835,"P2_1"
"3419","Región del Bío-Bío","Concepción","PENCO","P2",2,"Convención constitucional",5313,"P2_2"
"3420","Región del Bío-Bío","Concepción","PENCO","P2",3,"Nulos",104,"P2_3"
"3421","Región del Bío-Bío","Concepción","PENCO","P2",4,"Blancos",0,"P2_4"
"3422","Región del Bío-Bío","Concepción","PENCO","P3",1,"Sí",8022,"P3_1"
"3423","Región del Bío-Bío","Concepción","PENCO","P3",2,"No",1196,"P3_2"
"3424","Región del Bío-Bío","Concepción","PENCO","P3",3,"Nulos",34,"P3_3"
"3425","Región del Bío-Bío","Concepción","PENCO","P3",4,"Blancos",0,"P3_4"
"3426","Región del Bío-Bío","Concepción","PENCO","P4",1,"De acuerdo",8692,"P4_1"
"3427","Región del Bío-Bío","Concepción","PENCO","P4",2,"En desacuerdo",534,"P4_2"
"3428","Región del Bío-Bío","Concepción","PENCO","P4",3,"Nulos",26,"P4_3"
"3429","Región del Bío-Bío","Concepción","PENCO","P4",4,"Blancos",0,"P4_4"
"3430","Región del Bío-Bío","Concepción","PENCO","P5",1,"De acuerdo",0,"P5_1"
"3431","Región del Bío-Bío","Concepción","PENCO","P5",2,"En desacuerdo",0,"P5_2"
"3432","Región del Bío-Bío","Concepción","PENCO","P5",3,"Nulos",0,"P5_3"
"3433","Región del Bío-Bío","Concepción","PENCO","P5",4,"Blancos",0,"P5_4"
"3434","Región del Bío-Bío","Concepción","PENCO","P6",1,"De acuerdo",0,"P6_1"
"3435","Región del Bío-Bío","Concepción","PENCO","P6",2,"En desacuerdo",0,"P6_2"
"3436","Región del Bío-Bío","Concepción","PENCO","P6",3,"Nulos",0,"P6_3"
"3437","Región del Bío-Bío","Concepción","PENCO","P6",4,"Blancos",0,"P6_4"
"3438","Región del Bío-Bío","Concepción","SANTA JUANA","P1",1,"De acuerdo",2345,"P1_1"
"3439","Región del Bío-Bío","Concepción","SANTA JUANA","P1",2,"En desacuerdo",206,"P1_2"
"3440","Región del Bío-Bío","Concepción","SANTA JUANA","P1",3,"Nulos",301,"P1_3"
"3441","Región del Bío-Bío","Concepción","SANTA JUANA","P1",4,"Blancos",15,"P1_4"
"3442","Región del Bío-Bío","Concepción","SANTA JUANA","P2",1,"Convención mixta constitucional",893,"P2_1"
"3443","Región del Bío-Bío","Concepción","SANTA JUANA","P2",2,"Convención constitucional",1492,"P2_2"
"3444","Región del Bío-Bío","Concepción","SANTA JUANA","P2",3,"Nulos",417,"P2_3"
"3445","Región del Bío-Bío","Concepción","SANTA JUANA","P2",4,"Blancos",65,"P2_4"
"3446","Región del Bío-Bío","Concepción","SANTA JUANA","P3",1,"Sí",2210,"P3_1"
"3447","Región del Bío-Bío","Concepción","SANTA JUANA","P3",2,"No",432,"P3_2"
"3448","Región del Bío-Bío","Concepción","SANTA JUANA","P3",3,"Nulos",214,"P3_3"
"3449","Región del Bío-Bío","Concepción","SANTA JUANA","P3",4,"Blancos",11,"P3_4"
"3450","Región del Bío-Bío","Concepción","SANTA JUANA","P4",1,"De acuerdo",0,"P4_1"
"3451","Región del Bío-Bío","Concepción","SANTA JUANA","P4",2,"En desacuerdo",0,"P4_2"
"3452","Región del Bío-Bío","Concepción","SANTA JUANA","P4",3,"Nulos",0,"P4_3"
"3453","Región del Bío-Bío","Concepción","SANTA JUANA","P4",4,"Blancos",0,"P4_4"
"3454","Región del Bío-Bío","Concepción","SANTA JUANA","P5",1,"De acuerdo",0,"P5_1"
"3455","Región del Bío-Bío","Concepción","SANTA JUANA","P5",2,"En desacuerdo",0,"P5_2"
"3456","Región del Bío-Bío","Concepción","SANTA JUANA","P5",3,"Nulos",0,"P5_3"
"3457","Región del Bío-Bío","Concepción","SANTA JUANA","P5",4,"Blancos",0,"P5_4"
"3458","Región del Bío-Bío","Concepción","SANTA JUANA","P6",1,"De acuerdo",0,"P6_1"
"3459","Región del Bío-Bío","Concepción","SANTA JUANA","P6",2,"En desacuerdo",0,"P6_2"
"3460","Región del Bío-Bío","Concepción","SANTA JUANA","P6",3,"Nulos",0,"P6_3"
"3461","Región del Bío-Bío","Concepción","SANTA JUANA","P6",4,"Blancos",0,"P6_4"
"3462","Región del Bío-Bío","Concepción","TALCAHUANO","P1",1,"De acuerdo",0,"P1_1"
"3463","Región del Bío-Bío","Concepción","TALCAHUANO","P1",2,"En desacuerdo",0,"P1_2"
"3464","Región del Bío-Bío","Concepción","TALCAHUANO","P1",3,"Nulos",0,"P1_3"
"3465","Región del Bío-Bío","Concepción","TALCAHUANO","P1",4,"Blancos",0,"P1_4"
"3466","Región del Bío-Bío","Concepción","TALCAHUANO","P2",1,"Convención mixta constitucional",0,"P2_1"
"3467","Región del Bío-Bío","Concepción","TALCAHUANO","P2",2,"Convención constitucional",0,"P2_2"
"3468","Región del Bío-Bío","Concepción","TALCAHUANO","P2",3,"Nulos",0,"P2_3"
"3469","Región del Bío-Bío","Concepción","TALCAHUANO","P2",4,"Blancos",0,"P2_4"
"3470","Región del Bío-Bío","Concepción","TALCAHUANO","P3",1,"Sí",0,"P3_1"
"3471","Región del Bío-Bío","Concepción","TALCAHUANO","P3",2,"No",0,"P3_2"
"3472","Región del Bío-Bío","Concepción","TALCAHUANO","P3",3,"Nulos",0,"P3_3"
"3473","Región del Bío-Bío","Concepción","TALCAHUANO","P3",4,"Blancos",0,"P3_4"
"3474","Región del Bío-Bío","Concepción","TALCAHUANO","P4",1,"De acuerdo",0,"P4_1"
"3475","Región del Bío-Bío","Concepción","TALCAHUANO","P4",2,"En desacuerdo",0,"P4_2"
"3476","Región del Bío-Bío","Concepción","TALCAHUANO","P4",3,"Nulos",0,"P4_3"
"3477","Región del Bío-Bío","Concepción","TALCAHUANO","P4",4,"Blancos",0,"P4_4"
"3478","Región del Bío-Bío","Concepción","TALCAHUANO","P5",1,"De acuerdo",0,"P5_1"
"3479","Región del Bío-Bío","Concepción","TALCAHUANO","P5",2,"En desacuerdo",0,"P5_2"
"3480","Región del Bío-Bío","Concepción","TALCAHUANO","P5",3,"Nulos",0,"P5_3"
"3481","Región del Bío-Bío","Concepción","TALCAHUANO","P5",4,"Blancos",0,"P5_4"
"3482","Región del Bío-Bío","Concepción","TALCAHUANO","P6",1,"De acuerdo",0,"P6_1"
"3483","Región del Bío-Bío","Concepción","TALCAHUANO","P6",2,"En desacuerdo",0,"P6_2"
"3484","Región del Bío-Bío","Concepción","TALCAHUANO","P6",3,"Nulos",0,"P6_3"
"3485","Región del Bío-Bío","Concepción","TALCAHUANO","P6",4,"Blancos",0,"P6_4"
"3486","Región del Bío-Bío","Concepción","TOME","P1",1,"De acuerdo",6396,"P1_1"
"3487","Región del Bío-Bío","Concepción","TOME","P1",2,"En desacuerdo",361,"P1_2"
"3488","Región del Bío-Bío","Concepción","TOME","P1",3,"Nulos",234,"P1_3"
"3489","Región del Bío-Bío","Concepción","TOME","P1",4,"Blancos",27,"P1_4"
"3490","Región del Bío-Bío","Concepción","TOME","P2",1,"Convención mixta constitucional",1820,"P2_1"
"3491","Región del Bío-Bío","Concepción","TOME","P2",2,"Convención constitucional",4120,"P2_2"
"3492","Región del Bío-Bío","Concepción","TOME","P2",3,"Nulos",1035,"P2_3"
"3493","Región del Bío-Bío","Concepción","TOME","P2",4,"Blancos",43,"P2_4"
"3494","Región del Bío-Bío","Concepción","TOME","P3",1,"Sí",5862,"P3_1"
"3495","Región del Bío-Bío","Concepción","TOME","P3",2,"No",824,"P3_2"
"3496","Región del Bío-Bío","Concepción","TOME","P3",3,"Nulos",309,"P3_3"
"3497","Región del Bío-Bío","Concepción","TOME","P3",4,"Blancos",23,"P3_4"
"3498","Región del Bío-Bío","Concepción","TOME","P4",1,"De acuerdo",0,"P4_1"
"3499","Región del Bío-Bío","Concepción","TOME","P4",2,"En desacuerdo",0,"P4_2"
"3500","Región del Bío-Bío","Concepción","TOME","P4",3,"Nulos",0,"P4_3"
"3501","Región del Bío-Bío","Concepción","TOME","P4",4,"Blancos",0,"P4_4"
"3502","Región del Bío-Bío","Concepción","TOME","P5",1,"De acuerdo",0,"P5_1"
"3503","Región del Bío-Bío","Concepción","TOME","P5",2,"En desacuerdo",0,"P5_2"
"3504","Región del Bío-Bío","Concepción","TOME","P5",3,"Nulos",0,"P5_3"
"3505","Región del Bío-Bío","Concepción","TOME","P5",4,"Blancos",0,"P5_4"
"3506","Región del Bío-Bío","Concepción","TOME","P6",1,"De acuerdo",0,"P6_1"
"3507","Región del Bío-Bío","Concepción","TOME","P6",2,"En desacuerdo",0,"P6_2"
"3508","Región del Bío-Bío","Concepción","TOME","P6",3,"Nulos",0,"P6_3"
"3509","Región del Bío-Bío","Concepción","TOME","P6",4,"Blancos",0,"P6_4"
"3510","Región del Bío-Bío","Ñuble","BULNES","P1",1,"De acuerdo",1212,"P1_1"
"3511","Región del Bío-Bío","Ñuble","BULNES","P1",2,"En desacuerdo",104,"P1_2"
"3512","Región del Bío-Bío","Ñuble","BULNES","P1",3,"Nulos",19,"P1_3"
"3513","Región del Bío-Bío","Ñuble","BULNES","P1",4,"Blancos",15,"P1_4"
"3514","Región del Bío-Bío","Ñuble","BULNES","P2",1,"Convención mixta constitucional",512,"P2_1"
"3515","Región del Bío-Bío","Ñuble","BULNES","P2",2,"Convención constitucional",796,"P2_2"
"3516","Región del Bío-Bío","Ñuble","BULNES","P2",3,"Nulos",23,"P2_3"
"3517","Región del Bío-Bío","Ñuble","BULNES","P2",4,"Blancos",19,"P2_4"
"3518","Región del Bío-Bío","Ñuble","BULNES","P3",1,"Sí",1028,"P3_1"
"3519","Región del Bío-Bío","Ñuble","BULNES","P3",2,"No",308,"P3_2"
"3520","Región del Bío-Bío","Ñuble","BULNES","P3",3,"Nulos",10,"P3_3"
"3521","Región del Bío-Bío","Ñuble","BULNES","P3",4,"Blancos",4,"P3_4"
"3522","Región del Bío-Bío","Ñuble","BULNES","P4",1,"De acuerdo",1106,"P4_1"
"3523","Región del Bío-Bío","Ñuble","BULNES","P4",2,"En desacuerdo",211,"P4_2"
"3524","Región del Bío-Bío","Ñuble","BULNES","P4",3,"Nulos",27,"P4_3"
"3525","Región del Bío-Bío","Ñuble","BULNES","P4",4,"Blancos",6,"P4_4"
"3526","Región del Bío-Bío","Ñuble","BULNES","P5",1,"De acuerdo",1170,"P5_1"
"3527","Región del Bío-Bío","Ñuble","BULNES","P5",2,"En desacuerdo",149,"P5_2"
"3528","Región del Bío-Bío","Ñuble","BULNES","P5",3,"Nulos",16,"P5_3"
"3529","Región del Bío-Bío","Ñuble","BULNES","P5",4,"Blancos",15,"P5_4"
"3530","Región del Bío-Bío","Ñuble","BULNES","P6",1,"De acuerdo",1126,"P6_1"
"3531","Región del Bío-Bío","Ñuble","BULNES","P6",2,"En desacuerdo",158,"P6_2"
"3532","Región del Bío-Bío","Ñuble","BULNES","P6",3,"Nulos",43,"P6_3"
"3533","Región del Bío-Bío","Ñuble","BULNES","P6",4,"Blancos",23,"P6_4"
"3534","Región del Bío-Bío","Ñuble","CHILLAN","P1",1,"De acuerdo",26676,"P1_1"
"3535","Región del Bío-Bío","Ñuble","CHILLAN","P1",2,"En desacuerdo",2592,"P1_2"
"3536","Región del Bío-Bío","Ñuble","CHILLAN","P1",3,"Nulos",0,"P1_3"
"3537","Región del Bío-Bío","Ñuble","CHILLAN","P1",4,"Blancos",0,"P1_4"
"3538","Región del Bío-Bío","Ñuble","CHILLAN","P2",1,"Convención mixta constitucional",8170,"P2_1"
"3539","Región del Bío-Bío","Ñuble","CHILLAN","P2",2,"Convención constitucional",21098,"P2_2"
"3540","Región del Bío-Bío","Ñuble","CHILLAN","P2",3,"Nulos",0,"P2_3"
"3541","Región del Bío-Bío","Ñuble","CHILLAN","P2",4,"Blancos",0,"P2_4"
"3542","Región del Bío-Bío","Ñuble","CHILLAN","P3",1,"Sí",25045,"P3_1"
"3543","Región del Bío-Bío","Ñuble","CHILLAN","P3",2,"No",4223,"P3_2"
"3544","Región del Bío-Bío","Ñuble","CHILLAN","P3",3,"Nulos",0,"P3_3"
"3545","Región del Bío-Bío","Ñuble","CHILLAN","P3",4,"Blancos",0,"P3_4"
"3546","Región del Bío-Bío","Ñuble","CHILLAN","P4",1,"De acuerdo",25045,"P4_1"
"3547","Región del Bío-Bío","Ñuble","CHILLAN","P4",2,"En desacuerdo",4223,"P4_2"
"3548","Región del Bío-Bío","Ñuble","CHILLAN","P4",3,"Nulos",0,"P4_3"
"3549","Región del Bío-Bío","Ñuble","CHILLAN","P4",4,"Blancos",0,"P4_4"
"3550","Región del Bío-Bío","Ñuble","CHILLAN","P5",1,"De acuerdo",28488,"P5_1"
"3551","Región del Bío-Bío","Ñuble","CHILLAN","P5",2,"En desacuerdo",711,"P5_2"
"3552","Región del Bío-Bío","Ñuble","CHILLAN","P5",3,"Nulos",69,"P5_3"
"3553","Región del Bío-Bío","Ñuble","CHILLAN","P5",4,"Blancos",0,"P5_4"
"3554","Región del Bío-Bío","Ñuble","CHILLAN","P6",1,"De acuerdo",27557,"P6_1"
"3555","Región del Bío-Bío","Ñuble","CHILLAN","P6",2,"En desacuerdo",1711,"P6_2"
"3556","Región del Bío-Bío","Ñuble","CHILLAN","P6",3,"Nulos",0,"P6_3"
"3557","Región del Bío-Bío","Ñuble","CHILLAN","P6",4,"Blancos",0,"P6_4"
"3558","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P1",1,"De acuerdo",0,"P1_1"
"3559","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P1",2,"En desacuerdo",0,"P1_2"
"3560","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P1",3,"Nulos",0,"P1_3"
"3561","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P1",4,"Blancos",0,"P1_4"
"3562","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P2",1,"Convención mixta constitucional",0,"P2_1"
"3563","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P2",2,"Convención constitucional",0,"P2_2"
"3564","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P2",3,"Nulos",0,"P2_3"
"3565","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P2",4,"Blancos",0,"P2_4"
"3566","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P3",1,"Sí",0,"P3_1"
"3567","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P3",2,"No",0,"P3_2"
"3568","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P3",3,"Nulos",0,"P3_3"
"3569","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P3",4,"Blancos",0,"P3_4"
"3570","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P4",1,"De acuerdo",0,"P4_1"
"3571","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P4",2,"En desacuerdo",0,"P4_2"
"3572","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P4",3,"Nulos",0,"P4_3"
"3573","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P4",4,"Blancos",0,"P4_4"
"3574","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P5",1,"De acuerdo",0,"P5_1"
"3575","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P5",2,"En desacuerdo",0,"P5_2"
"3576","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P5",3,"Nulos",0,"P5_3"
"3577","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P5",4,"Blancos",0,"P5_4"
"3578","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P6",1,"De acuerdo",0,"P6_1"
"3579","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P6",2,"En desacuerdo",0,"P6_2"
"3580","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P6",3,"Nulos",0,"P6_3"
"3581","Región del Bío-Bío","Ñuble","CHILLAN VIEJO","P6",4,"Blancos",0,"P6_4"
"3582","Región del Bío-Bío","Ñuble","COBQUECURA","P1",1,"De acuerdo",1049,"P1_1"
"3583","Región del Bío-Bío","Ñuble","COBQUECURA","P1",2,"En desacuerdo",77,"P1_2"
"3584","Región del Bío-Bío","Ñuble","COBQUECURA","P1",3,"Nulos",0,"P1_3"
"3585","Región del Bío-Bío","Ñuble","COBQUECURA","P1",4,"Blancos",407,"P1_4"
"3586","Región del Bío-Bío","Ñuble","COBQUECURA","P2",1,"Convención mixta constitucional",787,"P2_1"
"3587","Región del Bío-Bío","Ñuble","COBQUECURA","P2",2,"Convención constitucional",737,"P2_2"
"3588","Región del Bío-Bío","Ñuble","COBQUECURA","P2",3,"Nulos",9,"P2_3"
"3589","Región del Bío-Bío","Ñuble","COBQUECURA","P2",4,"Blancos",0,"P2_4"
"3590","Región del Bío-Bío","Ñuble","COBQUECURA","P3",1,"Sí",1254,"P3_1"
"3591","Región del Bío-Bío","Ñuble","COBQUECURA","P3",2,"No",261,"P3_2"
"3592","Región del Bío-Bío","Ñuble","COBQUECURA","P3",3,"Nulos",18,"P3_3"
"3593","Región del Bío-Bío","Ñuble","COBQUECURA","P3",4,"Blancos",0,"P3_4"
"3594","Región del Bío-Bío","Ñuble","COBQUECURA","P4",1,"De acuerdo",1394,"P4_1"
"3595","Región del Bío-Bío","Ñuble","COBQUECURA","P4",2,"En desacuerdo",121,"P4_2"
"3596","Región del Bío-Bío","Ñuble","COBQUECURA","P4",3,"Nulos",18,"P4_3"
"3597","Región del Bío-Bío","Ñuble","COBQUECURA","P4",4,"Blancos",0,"P4_4"
"3598","Región del Bío-Bío","Ñuble","COBQUECURA","P5",1,"De acuerdo",1477,"P5_1"
"3599","Región del Bío-Bío","Ñuble","COBQUECURA","P5",2,"En desacuerdo",38,"P5_2"
"3600","Región del Bío-Bío","Ñuble","COBQUECURA","P5",3,"Nulos",18,"P5_3"
"3601","Región del Bío-Bío","Ñuble","COBQUECURA","P5",4,"Blancos",0,"P5_4"
"3602","Región del Bío-Bío","Ñuble","COBQUECURA","P6",1,"De acuerdo",1457,"P6_1"
"3603","Región del Bío-Bío","Ñuble","COBQUECURA","P6",2,"En desacuerdo",58,"P6_2"
"3604","Región del Bío-Bío","Ñuble","COBQUECURA","P6",3,"Nulos",18,"P6_3"
"3605","Región del Bío-Bío","Ñuble","COBQUECURA","P6",4,"Blancos",0,"P6_4"
"3606","Región del Bío-Bío","Ñuble","COELEMU","P1",1,"De acuerdo",0,"P1_1"
"3607","Región del Bío-Bío","Ñuble","COELEMU","P1",2,"En desacuerdo",0,"P1_2"
"3608","Región del Bío-Bío","Ñuble","COELEMU","P1",3,"Nulos",0,"P1_3"
"3609","Región del Bío-Bío","Ñuble","COELEMU","P1",4,"Blancos",0,"P1_4"
"3610","Región del Bío-Bío","Ñuble","COELEMU","P2",1,"Convención mixta constitucional",0,"P2_1"
"3611","Región del Bío-Bío","Ñuble","COELEMU","P2",2,"Convención constitucional",0,"P2_2"
"3612","Región del Bío-Bío","Ñuble","COELEMU","P2",3,"Nulos",0,"P2_3"
"3613","Región del Bío-Bío","Ñuble","COELEMU","P2",4,"Blancos",0,"P2_4"
