"","NOM_REG","NOM_PROV","NOM_COM","id_opcion","descripcion","valor"
"2187","Región del Maule","Cauquenes","CHANCO",10,"Cuidado del medio ambiente y recursos naturales",0
"2188","Región del Maule","Cauquenes","CHANCO",11,"Reducir costos de servicios básicos",0
"2189","Región del Maule","Cauquenes","CHANCO",12,"Nulos",0
"2190","Región del Maule","Cauquenes","CHANCO",13,"Blancos",0
"2191","Región del Maule","Cauquenes","PELLUHUE",1,"Acceso y calidad a la ed. pública",0
"2192","Región del Maule","Cauquenes","PELLUHUE",2,"Deuda universitaria (CAE y otros)",0
"2193","Región del Maule","Cauquenes","PELLUHUE",3,"Reducir la desigualidad de ingresos",0
"2194","Región del Maule","Cauquenes","PELLUHUE",4,"Acceso y calidad de la vivienda",0
"2195","Región del Maule","Cauquenes","PELLUHUE",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2196","Región del Maule","Cauquenes","PELLUHUE",6,"Reducir la impunidad y la delincuencia",0
"2197","Región del Maule","Cauquenes","PELLUHUE",7,"Ampliar el acceso al agua",0
"2198","Región del Maule","Cauquenes","PELLUHUE",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2199","Región del Maule","Cauquenes","PELLUHUE",9,"Transporte público (calidad, acceso y precio",0
"2200","Región del Maule","Cauquenes","PELLUHUE",10,"Cuidado del medio ambiente y recursos naturales",0
"2201","Región del Maule","Cauquenes","PELLUHUE",11,"Reducir costos de servicios básicos",0
"2202","Región del Maule","Cauquenes","PELLUHUE",12,"Nulos",0
"2203","Región del Maule","Cauquenes","PELLUHUE",13,"Blancos",0
"2204","Región Metropolitana de Santiago","Melipilla","MARIA PINTO",1,"Acceso y calidad a la ed. pública",917
"2205","Región Metropolitana de Santiago","Melipilla","MARIA PINTO",2,"Deuda universitaria (CAE y otros)",429
"2206","Región Metropolitana de Santiago","Melipilla","MARIA PINTO",3,"Reducir la desigualidad de ingresos",488
"2207","Región Metropolitana de Santiago","Melipilla","MARIA PINTO",4,"Acceso y calidad de la vivienda",264
"2208","Región Metropolitana de Santiago","Melipilla","MARIA PINTO",5,"Mejorar la calidad de la salud pública y su financiamiento",1
"2209","Región Metropolitana de Santiago","Melipilla","MARIA PINTO",6,"Reducir la impunidad y la delincuencia",224
"2210","Región Metropolitana de Santiago","Melipilla","MARIA PINTO",7,"Ampliar el acceso al agua",230
"2211","Región Metropolitana de Santiago","Melipilla","MARIA PINTO",8,"Mejorar las pensiones y dignificar la calidad de vida",1
"2212","Región Metropolitana de Santiago","Melipilla","MARIA PINTO",9,"Transporte público (calidad, acceso y precio",72
"2213","Región Metropolitana de Santiago","Melipilla","MARIA PINTO",10,"Cuidado del medio ambiente y recursos naturales",295
"2214","Región Metropolitana de Santiago","Melipilla","MARIA PINTO",11,"Reducir costos de servicios básicos",388
"2215","Región Metropolitana de Santiago","Melipilla","MARIA PINTO",12,"Nulos",0
"2216","Región Metropolitana de Santiago","Melipilla","MARIA PINTO",13,"Blancos",0
"2217","Región Metropolitana de Santiago","Melipilla","SAN PEDRO",1,"Acceso y calidad a la ed. pública",0
"2218","Región Metropolitana de Santiago","Melipilla","SAN PEDRO",2,"Deuda universitaria (CAE y otros)",0
"2219","Región Metropolitana de Santiago","Melipilla","SAN PEDRO",3,"Reducir la desigualidad de ingresos",0
"2220","Región Metropolitana de Santiago","Melipilla","SAN PEDRO",4,"Acceso y calidad de la vivienda",0
"2221","Región Metropolitana de Santiago","Melipilla","SAN PEDRO",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2222","Región Metropolitana de Santiago","Melipilla","SAN PEDRO",6,"Reducir la impunidad y la delincuencia",0
"2223","Región Metropolitana de Santiago","Melipilla","SAN PEDRO",7,"Ampliar el acceso al agua",0
"2224","Región Metropolitana de Santiago","Melipilla","SAN PEDRO",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2225","Región Metropolitana de Santiago","Melipilla","SAN PEDRO",9,"Transporte público (calidad, acceso y precio",0
"2226","Región Metropolitana de Santiago","Melipilla","SAN PEDRO",10,"Cuidado del medio ambiente y recursos naturales",0
"2227","Región Metropolitana de Santiago","Melipilla","SAN PEDRO",11,"Reducir costos de servicios básicos",0
"2228","Región Metropolitana de Santiago","Melipilla","SAN PEDRO",12,"Nulos",0
"2229","Región Metropolitana de Santiago","Melipilla","SAN PEDRO",13,"Blancos",0
"2230","Región Metropolitana de Santiago","Santiago","INDEPENDENCIA",1,"Acceso y calidad a la ed. pública",86
"2231","Región Metropolitana de Santiago","Santiago","INDEPENDENCIA",2,"Deuda universitaria (CAE y otros)",31
"2232","Región Metropolitana de Santiago","Santiago","INDEPENDENCIA",3,"Reducir la desigualidad de ingresos",53
"2233","Región Metropolitana de Santiago","Santiago","INDEPENDENCIA",4,"Acceso y calidad de la vivienda",16
"2234","Región Metropolitana de Santiago","Santiago","INDEPENDENCIA",5,"Mejorar la calidad de la salud pública y su financiamiento",75
"2235","Región Metropolitana de Santiago","Santiago","INDEPENDENCIA",6,"Reducir la impunidad y la delincuencia",0
"2236","Región Metropolitana de Santiago","Santiago","INDEPENDENCIA",7,"Ampliar el acceso al agua",50
"2237","Región Metropolitana de Santiago","Santiago","INDEPENDENCIA",8,"Mejorar las pensiones y dignificar la calidad de vida",79
"2238","Región Metropolitana de Santiago","Santiago","INDEPENDENCIA",9,"Transporte público (calidad, acceso y precio",0
"2239","Región Metropolitana de Santiago","Santiago","INDEPENDENCIA",10,"Cuidado del medio ambiente y recursos naturales",13
"2240","Región Metropolitana de Santiago","Santiago","INDEPENDENCIA",11,"Reducir costos de servicios básicos",37
"2241","Región Metropolitana de Santiago","Santiago","INDEPENDENCIA",12,"Nulos",0
"2242","Región Metropolitana de Santiago","Santiago","INDEPENDENCIA",13,"Blancos",0
"2243","Región Metropolitana de Santiago","Santiago","LA FLORIDA",1,"Acceso y calidad a la ed. pública",34996
"2244","Región Metropolitana de Santiago","Santiago","LA FLORIDA",2,"Deuda universitaria (CAE y otros)",14629
"2245","Región Metropolitana de Santiago","Santiago","LA FLORIDA",3,"Reducir la desigualidad de ingresos",19551
"2246","Región Metropolitana de Santiago","Santiago","LA FLORIDA",4,"Acceso y calidad de la vivienda",8815
"2247","Región Metropolitana de Santiago","Santiago","LA FLORIDA",5,"Mejorar la calidad de la salud pública y su financiamiento",53624
"2248","Región Metropolitana de Santiago","Santiago","LA FLORIDA",6,"Reducir la impunidad y la delincuencia",8073
"2249","Región Metropolitana de Santiago","Santiago","LA FLORIDA",7,"Ampliar el acceso al agua",3695
"2250","Región Metropolitana de Santiago","Santiago","LA FLORIDA",8,"Mejorar las pensiones y dignificar la calidad de vida",55798
"2251","Región Metropolitana de Santiago","Santiago","LA FLORIDA",9,"Transporte público (calidad, acceso y precio",3725
"2252","Región Metropolitana de Santiago","Santiago","LA FLORIDA",10,"Cuidado del medio ambiente y recursos naturales",10596
"2253","Región Metropolitana de Santiago","Santiago","LA FLORIDA",11,"Reducir costos de servicios básicos",10370
"2254","Región Metropolitana de Santiago","Santiago","LA FLORIDA",12,"Nulos",0
"2255","Región Metropolitana de Santiago","Santiago","LA FLORIDA",13,"Blancos",6
"2256","Región Metropolitana de Santiago","Santiago","LO BARNECHEA",1,"Acceso y calidad a la ed. pública",10682
"2257","Región Metropolitana de Santiago","Santiago","LO BARNECHEA",2,"Deuda universitaria (CAE y otros)",1770
"2258","Región Metropolitana de Santiago","Santiago","LO BARNECHEA",3,"Reducir la desigualidad de ingresos",3267
"2259","Región Metropolitana de Santiago","Santiago","LO BARNECHEA",4,"Acceso y calidad de la vivienda",1917
"2260","Región Metropolitana de Santiago","Santiago","LO BARNECHEA",5,"Mejorar la calidad de la salud pública y su financiamiento",14497
"2261","Región Metropolitana de Santiago","Santiago","LO BARNECHEA",6,"Reducir la impunidad y la delincuencia",7967
"2262","Región Metropolitana de Santiago","Santiago","LO BARNECHEA",7,"Ampliar el acceso al agua",559
"2263","Región Metropolitana de Santiago","Santiago","LO BARNECHEA",8,"Mejorar las pensiones y dignificar la calidad de vida",12722
"2264","Región Metropolitana de Santiago","Santiago","LO BARNECHEA",9,"Transporte público (calidad, acceso y precio",2140
"2265","Región Metropolitana de Santiago","Santiago","LO BARNECHEA",10,"Cuidado del medio ambiente y recursos naturales",3217
"2266","Región Metropolitana de Santiago","Santiago","LO BARNECHEA",11,"Reducir costos de servicios básicos",2352
"2267","Región Metropolitana de Santiago","Santiago","LO BARNECHEA",12,"Nulos",422
"2268","Región Metropolitana de Santiago","Santiago","LO BARNECHEA",13,"Blancos",26
"2269","Región Metropolitana de Santiago","Santiago","LO ESPEJO",1,"Acceso y calidad a la ed. pública",8341
"2270","Región Metropolitana de Santiago","Santiago","LO ESPEJO",2,"Deuda universitaria (CAE y otros)",3700
"2271","Región Metropolitana de Santiago","Santiago","LO ESPEJO",3,"Reducir la desigualidad de ingresos",4402
"2272","Región Metropolitana de Santiago","Santiago","LO ESPEJO",4,"Acceso y calidad de la vivienda",2751
"2273","Región Metropolitana de Santiago","Santiago","LO ESPEJO",5,"Mejorar la calidad de la salud pública y su financiamiento",13700
"2274","Región Metropolitana de Santiago","Santiago","LO ESPEJO",6,"Reducir la impunidad y la delincuencia",1317
"2275","Región Metropolitana de Santiago","Santiago","LO ESPEJO",7,"Ampliar el acceso al agua",640
"2276","Región Metropolitana de Santiago","Santiago","LO ESPEJO",8,"Mejorar las pensiones y dignificar la calidad de vida",13627
"2277","Región Metropolitana de Santiago","Santiago","LO ESPEJO",9,"Transporte público (calidad, acceso y precio",728
"2278","Región Metropolitana de Santiago","Santiago","LO ESPEJO",10,"Cuidado del medio ambiente y recursos naturales",1535
"2279","Región Metropolitana de Santiago","Santiago","LO ESPEJO",11,"Reducir costos de servicios básicos",2911
"2280","Región Metropolitana de Santiago","Santiago","LO ESPEJO",12,"Nulos",0
"2281","Región Metropolitana de Santiago","Santiago","LO ESPEJO",13,"Blancos",0
"2282","Región Metropolitana de Santiago","Santiago","LO PRADO",1,"Acceso y calidad a la ed. pública",556
"2283","Región Metropolitana de Santiago","Santiago","LO PRADO",2,"Deuda universitaria (CAE y otros)",4092
"2284","Región Metropolitana de Santiago","Santiago","LO PRADO",3,"Reducir la desigualidad de ingresos",4789
"2285","Región Metropolitana de Santiago","Santiago","LO PRADO",4,"Acceso y calidad de la vivienda",2780
"2286","Región Metropolitana de Santiago","Santiago","LO PRADO",5,"Mejorar la calidad de la salud pública y su financiamiento",754
"2287","Región Metropolitana de Santiago","Santiago","LO PRADO",6,"Reducir la impunidad y la delincuencia",1875
"2288","Región Metropolitana de Santiago","Santiago","LO PRADO",7,"Ampliar el acceso al agua",882
"2289","Región Metropolitana de Santiago","Santiago","LO PRADO",8,"Mejorar las pensiones y dignificar la calidad de vida",676
"2290","Región Metropolitana de Santiago","Santiago","LO PRADO",9,"Transporte público (calidad, acceso y precio",1034
"2291","Región Metropolitana de Santiago","Santiago","LO PRADO",10,"Cuidado del medio ambiente y recursos naturales",2001
"2292","Región Metropolitana de Santiago","Santiago","LO PRADO",11,"Reducir costos de servicios básicos",3339
"2293","Región Metropolitana de Santiago","Santiago","LO PRADO",12,"Nulos",71
"2294","Región Metropolitana de Santiago","Santiago","LO PRADO",13,"Blancos",13
"2295","Región Metropolitana de Santiago","Santiago","PEDRO AGUIRRE CERDA",1,"Acceso y calidad a la ed. pública",0
"2296","Región Metropolitana de Santiago","Santiago","PEDRO AGUIRRE CERDA",2,"Deuda universitaria (CAE y otros)",0
"2297","Región Metropolitana de Santiago","Santiago","PEDRO AGUIRRE CERDA",3,"Reducir la desigualidad de ingresos",0
"2298","Región Metropolitana de Santiago","Santiago","PEDRO AGUIRRE CERDA",4,"Acceso y calidad de la vivienda",0
"2299","Región Metropolitana de Santiago","Santiago","PEDRO AGUIRRE CERDA",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2300","Región Metropolitana de Santiago","Santiago","PEDRO AGUIRRE CERDA",6,"Reducir la impunidad y la delincuencia",0
"2301","Región Metropolitana de Santiago","Santiago","PEDRO AGUIRRE CERDA",7,"Ampliar el acceso al agua",0
"2302","Región Metropolitana de Santiago","Santiago","PEDRO AGUIRRE CERDA",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2303","Región Metropolitana de Santiago","Santiago","PEDRO AGUIRRE CERDA",9,"Transporte público (calidad, acceso y precio",0
"2304","Región Metropolitana de Santiago","Santiago","PEDRO AGUIRRE CERDA",10,"Cuidado del medio ambiente y recursos naturales",0
"2305","Región Metropolitana de Santiago","Santiago","PEDRO AGUIRRE CERDA",11,"Reducir costos de servicios básicos",0
"2306","Región Metropolitana de Santiago","Santiago","PEDRO AGUIRRE CERDA",12,"Nulos",0
"2307","Región Metropolitana de Santiago","Santiago","PEDRO AGUIRRE CERDA",13,"Blancos",0
"2308","Región Metropolitana de Santiago","Santiago","PUDAHUEL",1,"Acceso y calidad a la ed. pública",0
"2309","Región Metropolitana de Santiago","Santiago","PUDAHUEL",2,"Deuda universitaria (CAE y otros)",0
"2310","Región Metropolitana de Santiago","Santiago","PUDAHUEL",3,"Reducir la desigualidad de ingresos",0
"2311","Región Metropolitana de Santiago","Santiago","PUDAHUEL",4,"Acceso y calidad de la vivienda",0
"2312","Región Metropolitana de Santiago","Santiago","PUDAHUEL",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2313","Región Metropolitana de Santiago","Santiago","PUDAHUEL",6,"Reducir la impunidad y la delincuencia",0
"2314","Región Metropolitana de Santiago","Santiago","PUDAHUEL",7,"Ampliar el acceso al agua",0
"2315","Región Metropolitana de Santiago","Santiago","PUDAHUEL",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2316","Región Metropolitana de Santiago","Santiago","PUDAHUEL",9,"Transporte público (calidad, acceso y precio",0
"2317","Región Metropolitana de Santiago","Santiago","PUDAHUEL",10,"Cuidado del medio ambiente y recursos naturales",0
"2318","Región Metropolitana de Santiago","Santiago","PUDAHUEL",11,"Reducir costos de servicios básicos",0
"2319","Región Metropolitana de Santiago","Santiago","PUDAHUEL",12,"Nulos",0
"2320","Región Metropolitana de Santiago","Santiago","PUDAHUEL",13,"Blancos",0
"2321","Región Metropolitana de Santiago","Santiago","SAN JOAQUIN",1,"Acceso y calidad a la ed. pública",0
"2322","Región Metropolitana de Santiago","Santiago","SAN JOAQUIN",2,"Deuda universitaria (CAE y otros)",0
"2323","Región Metropolitana de Santiago","Santiago","SAN JOAQUIN",3,"Reducir la desigualidad de ingresos",0
"2324","Región Metropolitana de Santiago","Santiago","SAN JOAQUIN",4,"Acceso y calidad de la vivienda",0
"2325","Región Metropolitana de Santiago","Santiago","SAN JOAQUIN",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2326","Región Metropolitana de Santiago","Santiago","SAN JOAQUIN",6,"Reducir la impunidad y la delincuencia",0
"2327","Región Metropolitana de Santiago","Santiago","SAN JOAQUIN",7,"Ampliar el acceso al agua",0
"2328","Región Metropolitana de Santiago","Santiago","SAN JOAQUIN",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2329","Región Metropolitana de Santiago","Santiago","SAN JOAQUIN",9,"Transporte público (calidad, acceso y precio",0
"2330","Región Metropolitana de Santiago","Santiago","SAN JOAQUIN",10,"Cuidado del medio ambiente y recursos naturales",0
"2331","Región Metropolitana de Santiago","Santiago","SAN JOAQUIN",11,"Reducir costos de servicios básicos",0
"2332","Región Metropolitana de Santiago","Santiago","SAN JOAQUIN",12,"Nulos",0
"2333","Región Metropolitana de Santiago","Santiago","SAN JOAQUIN",13,"Blancos",0
"2334","Región Metropolitana de Santiago","Santiago","SAN RAMON",1,"Acceso y calidad a la ed. pública",7332
"2335","Región Metropolitana de Santiago","Santiago","SAN RAMON",2,"Deuda universitaria (CAE y otros)",3978
"2336","Región Metropolitana de Santiago","Santiago","SAN RAMON",3,"Reducir la desigualidad de ingresos",3579
"2337","Región Metropolitana de Santiago","Santiago","SAN RAMON",4,"Acceso y calidad de la vivienda",3035
"2338","Región Metropolitana de Santiago","Santiago","SAN RAMON",5,"Mejorar la calidad de la salud pública y su financiamiento",10547
"2339","Región Metropolitana de Santiago","Santiago","SAN RAMON",6,"Reducir la impunidad y la delincuencia",1815
"2340","Región Metropolitana de Santiago","Santiago","SAN RAMON",7,"Ampliar el acceso al agua",815
"2341","Región Metropolitana de Santiago","Santiago","SAN RAMON",8,"Mejorar las pensiones y dignificar la calidad de vida",11615
"2342","Región Metropolitana de Santiago","Santiago","SAN RAMON",9,"Transporte público (calidad, acceso y precio",1133
"2343","Región Metropolitana de Santiago","Santiago","SAN RAMON",10,"Cuidado del medio ambiente y recursos naturales",1549
"2344","Región Metropolitana de Santiago","Santiago","SAN RAMON",11,"Reducir costos de servicios básicos",3126
"2345","Región Metropolitana de Santiago","Santiago","SAN RAMON",12,"Nulos",136
"2346","Región Metropolitana de Santiago","Santiago","SAN RAMON",13,"Blancos",8
"2347","Región Metropolitana de Santiago","Talagante","EL MONTE",1,"Acceso y calidad a la ed. pública",2386
"2348","Región Metropolitana de Santiago","Talagante","EL MONTE",2,"Deuda universitaria (CAE y otros)",1078
"2349","Región Metropolitana de Santiago","Talagante","EL MONTE",3,"Reducir la desigualidad de ingresos",1541
"2350","Región Metropolitana de Santiago","Talagante","EL MONTE",4,"Acceso y calidad de la vivienda",537
"2351","Región Metropolitana de Santiago","Talagante","EL MONTE",5,"Mejorar la calidad de la salud pública y su financiamiento",3853
"2352","Región Metropolitana de Santiago","Talagante","EL MONTE",6,"Reducir la impunidad y la delincuencia",435
"2353","Región Metropolitana de Santiago","Talagante","EL MONTE",7,"Ampliar el acceso al agua",296
"2354","Región Metropolitana de Santiago","Talagante","EL MONTE",8,"Mejorar las pensiones y dignificar la calidad de vida",4063
"2355","Región Metropolitana de Santiago","Talagante","EL MONTE",9,"Transporte público (calidad, acceso y precio",236
"2356","Región Metropolitana de Santiago","Talagante","EL MONTE",10,"Cuidado del medio ambiente y recursos naturales",718
"2357","Región Metropolitana de Santiago","Talagante","EL MONTE",11,"Reducir costos de servicios básicos",1036
"2358","Región Metropolitana de Santiago","Talagante","EL MONTE",12,"Nulos",69
"2359","Región Metropolitana de Santiago","Talagante","EL MONTE",13,"Blancos",3
"2360","Región Metropolitana de Santiago","Talagante","ISLA DE MAIPO",1,"Acceso y calidad a la ed. pública",3733
"2361","Región Metropolitana de Santiago","Talagante","ISLA DE MAIPO",2,"Deuda universitaria (CAE y otros)",1750
"2362","Región Metropolitana de Santiago","Talagante","ISLA DE MAIPO",3,"Reducir la desigualidad de ingresos",1850
"2363","Región Metropolitana de Santiago","Talagante","ISLA DE MAIPO",4,"Acceso y calidad de la vivienda",925
"2364","Región Metropolitana de Santiago","Talagante","ISLA DE MAIPO",5,"Mejorar la calidad de la salud pública y su financiamiento",5652
"2365","Región Metropolitana de Santiago","Talagante","ISLA DE MAIPO",6,"Reducir la impunidad y la delincuencia",879
"2366","Región Metropolitana de Santiago","Talagante","ISLA DE MAIPO",7,"Ampliar el acceso al agua",598
"2367","Región Metropolitana de Santiago","Talagante","ISLA DE MAIPO",8,"Mejorar las pensiones y dignificar la calidad de vida",6101
"2368","Región Metropolitana de Santiago","Talagante","ISLA DE MAIPO",9,"Transporte público (calidad, acceso y precio",394
"2369","Región Metropolitana de Santiago","Talagante","ISLA DE MAIPO",10,"Cuidado del medio ambiente y recursos naturales",1177
"2370","Región Metropolitana de Santiago","Talagante","ISLA DE MAIPO",11,"Reducir costos de servicios básicos",1192
"2371","Región Metropolitana de Santiago","Talagante","ISLA DE MAIPO",12,"Nulos",66
"2372","Región Metropolitana de Santiago","Talagante","ISLA DE MAIPO",13,"Blancos",37
"2373","Región Metropolitana de Santiago","Talagante","TALAGANTE",1,"Acceso y calidad a la ed. pública",6958
"2374","Región Metropolitana de Santiago","Talagante","TALAGANTE",2,"Deuda universitaria (CAE y otros)",3712
"2375","Región Metropolitana de Santiago","Talagante","TALAGANTE",3,"Reducir la desigualidad de ingresos",4006
"2376","Región Metropolitana de Santiago","Talagante","TALAGANTE",4,"Acceso y calidad de la vivienda",2238
"2377","Región Metropolitana de Santiago","Talagante","TALAGANTE",5,"Mejorar la calidad de la salud pública y su financiamiento",11437
"2378","Región Metropolitana de Santiago","Talagante","TALAGANTE",6,"Reducir la impunidad y la delincuencia",1887
"2379","Región Metropolitana de Santiago","Talagante","TALAGANTE",7,"Ampliar el acceso al agua",801
"2380","Región Metropolitana de Santiago","Talagante","TALAGANTE",8,"Mejorar las pensiones y dignificar la calidad de vida",12409
"2381","Región Metropolitana de Santiago","Talagante","TALAGANTE",9,"Transporte público (calidad, acceso y precio",1132
"2382","Región Metropolitana de Santiago","Talagante","TALAGANTE",10,"Cuidado del medio ambiente y recursos naturales",2073
"2383","Región Metropolitana de Santiago","Talagante","TALAGANTE",11,"Reducir costos de servicios básicos",3066
"2384","Región Metropolitana de Santiago","Talagante","TALAGANTE",12,"Nulos",0
"2385","Región Metropolitana de Santiago","Talagante","TALAGANTE",13,"Blancos",0
"2386","Región del Maule","Curicó","CURICO",1,"Acceso y calidad a la ed. pública",7993
"2387","Región del Maule","Curicó","CURICO",2,"Deuda universitaria (CAE y otros)",5577
"2388","Región del Maule","Curicó","CURICO",3,"Reducir la desigualidad de ingresos",4261
"2389","Región del Maule","Curicó","CURICO",4,"Acceso y calidad de la vivienda",1883
"2390","Región del Maule","Curicó","CURICO",5,"Mejorar la calidad de la salud pública y su financiamiento",11846
"2391","Región del Maule","Curicó","CURICO",6,"Reducir la impunidad y la delincuencia",2160
"2392","Región del Maule","Curicó","CURICO",7,"Ampliar el acceso al agua",887
"2393","Región del Maule","Curicó","CURICO",8,"Mejorar las pensiones y dignificar la calidad de vida",13780
"2394","Región del Maule","Curicó","CURICO",9,"Transporte público (calidad, acceso y precio",413
"2395","Región del Maule","Curicó","CURICO",10,"Cuidado del medio ambiente y recursos naturales",2836
"2396","Región del Maule","Curicó","CURICO",11,"Reducir costos de servicios básicos",4281
"2397","Región del Maule","Curicó","CURICO",12,"Nulos",248
"2398","Región del Maule","Curicó","CURICO",13,"Blancos",42
"2399","Región del Bío-Bío","Ñuble","COIHUECO",1,"Acceso y calidad a la ed. pública",0
"2400","Región del Bío-Bío","Ñuble","COIHUECO",2,"Deuda universitaria (CAE y otros)",0
"2401","Región del Bío-Bío","Ñuble","COIHUECO",3,"Reducir la desigualidad de ingresos",0
"2402","Región del Bío-Bío","Ñuble","COIHUECO",4,"Acceso y calidad de la vivienda",0
"2403","Región del Bío-Bío","Ñuble","COIHUECO",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2404","Región del Bío-Bío","Ñuble","COIHUECO",6,"Reducir la impunidad y la delincuencia",0
"2405","Región del Bío-Bío","Ñuble","COIHUECO",7,"Ampliar el acceso al agua",0
"2406","Región del Bío-Bío","Ñuble","COIHUECO",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2407","Región del Bío-Bío","Ñuble","COIHUECO",9,"Transporte público (calidad, acceso y precio",0
"2408","Región del Bío-Bío","Ñuble","COIHUECO",10,"Cuidado del medio ambiente y recursos naturales",0
"2409","Región del Bío-Bío","Ñuble","COIHUECO",11,"Reducir costos de servicios básicos",0
"2410","Región del Bío-Bío","Ñuble","COIHUECO",12,"Nulos",0
"2411","Región del Bío-Bío","Ñuble","COIHUECO",13,"Blancos",0
"2412","Región del Maule","Cauquenes","CAUQUENES",1,"Acceso y calidad a la ed. pública",0
"2413","Región del Maule","Cauquenes","CAUQUENES",2,"Deuda universitaria (CAE y otros)",0
"2414","Región del Maule","Cauquenes","CAUQUENES",3,"Reducir la desigualidad de ingresos",0
"2415","Región del Maule","Cauquenes","CAUQUENES",4,"Acceso y calidad de la vivienda",0
"2416","Región del Maule","Cauquenes","CAUQUENES",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2417","Región del Maule","Cauquenes","CAUQUENES",6,"Reducir la impunidad y la delincuencia",0
"2418","Región del Maule","Cauquenes","CAUQUENES",7,"Ampliar el acceso al agua",0
"2419","Región del Maule","Cauquenes","CAUQUENES",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2420","Región del Maule","Cauquenes","CAUQUENES",9,"Transporte público (calidad, acceso y precio",0
"2421","Región del Maule","Cauquenes","CAUQUENES",10,"Cuidado del medio ambiente y recursos naturales",0
"2422","Región del Maule","Cauquenes","CAUQUENES",11,"Reducir costos de servicios básicos",0
"2423","Región del Maule","Cauquenes","CAUQUENES",12,"Nulos",0
"2424","Región del Maule","Cauquenes","CAUQUENES",13,"Blancos",0
"2425","Región del Maule","Curicó","HUALANE",1,"Acceso y calidad a la ed. pública",0
"2426","Región del Maule","Curicó","HUALANE",2,"Deuda universitaria (CAE y otros)",0
"2427","Región del Maule","Curicó","HUALANE",3,"Reducir la desigualidad de ingresos",0
"2428","Región del Maule","Curicó","HUALANE",4,"Acceso y calidad de la vivienda",0
"2429","Región del Maule","Curicó","HUALANE",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2430","Región del Maule","Curicó","HUALANE",6,"Reducir la impunidad y la delincuencia",0
"2431","Región del Maule","Curicó","HUALANE",7,"Ampliar el acceso al agua",0
"2432","Región del Maule","Curicó","HUALANE",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2433","Región del Maule","Curicó","HUALANE",9,"Transporte público (calidad, acceso y precio",0
"2434","Región del Maule","Curicó","HUALANE",10,"Cuidado del medio ambiente y recursos naturales",0
"2435","Región del Maule","Curicó","HUALANE",11,"Reducir costos de servicios básicos",0
"2436","Región del Maule","Curicó","HUALANE",12,"Nulos",0
"2437","Región del Maule","Curicó","HUALANE",13,"Blancos",0
"2438","Región del Maule","Curicó","LICANTEN",1,"Acceso y calidad a la ed. pública",395
"2439","Región del Maule","Curicó","LICANTEN",2,"Deuda universitaria (CAE y otros)",269
"2440","Región del Maule","Curicó","LICANTEN",3,"Reducir la desigualidad de ingresos",201
"2441","Región del Maule","Curicó","LICANTEN",4,"Acceso y calidad de la vivienda",166
"2442","Región del Maule","Curicó","LICANTEN",5,"Mejorar la calidad de la salud pública y su financiamiento",507
"2443","Región del Maule","Curicó","LICANTEN",6,"Reducir la impunidad y la delincuencia",87
"2444","Región del Maule","Curicó","LICANTEN",7,"Ampliar el acceso al agua",117
"2445","Región del Maule","Curicó","LICANTEN",8,"Mejorar las pensiones y dignificar la calidad de vida",703
"2446","Región del Maule","Curicó","LICANTEN",9,"Transporte público (calidad, acceso y precio",18
"2447","Región del Maule","Curicó","LICANTEN",10,"Cuidado del medio ambiente y recursos naturales",170
"2448","Región del Maule","Curicó","LICANTEN",11,"Reducir costos de servicios básicos",200
"2449","Región del Maule","Curicó","LICANTEN",12,"Nulos",41
"2450","Región del Maule","Curicó","LICANTEN",13,"Blancos",4
"2451","Región del Maule","Curicó","MOLINA",1,"Acceso y calidad a la ed. pública",2215
"2452","Región del Maule","Curicó","MOLINA",2,"Deuda universitaria (CAE y otros)",1394
"2453","Región del Maule","Curicó","MOLINA",3,"Reducir la desigualidad de ingresos",159
"2454","Región del Maule","Curicó","MOLINA",4,"Acceso y calidad de la vivienda",1279
"2455","Región del Maule","Curicó","MOLINA",5,"Mejorar la calidad de la salud pública y su financiamiento",3034
"2456","Región del Maule","Curicó","MOLINA",6,"Reducir la impunidad y la delincuencia",651
"2457","Región del Maule","Curicó","MOLINA",7,"Ampliar el acceso al agua",1098
"2458","Región del Maule","Curicó","MOLINA",8,"Mejorar las pensiones y dignificar la calidad de vida",3644
"2459","Región del Maule","Curicó","MOLINA",9,"Transporte público (calidad, acceso y precio",235
"2460","Región del Maule","Curicó","MOLINA",10,"Cuidado del medio ambiente y recursos naturales",472
"2461","Región del Maule","Curicó","MOLINA",11,"Reducir costos de servicios básicos",598
